CUSTOMER_CODE,LOAN_ID,AGE_AT_CUTOFF,INCOME_M,REGION,ASSET_TYPE,DIGITAL_ACTIVITY_SCORE,SCORING_DATE
39016107,3423962,51,8.587577557,MN,XM,32.90107165,20260108
69133028,8052345,39,5.54680252,HCM,XM,20.19801685,20260108
16648706,8515706,52,9.122060664,MT,XM,33.08877798,20260108
61477564,9565046,50,10.70649178,HN,XM,33.53450205,20260108
66093299,6497595,45,8.903395702,HCM,XM,33.93971678,20260108
40101686,2438069,29,9.164832428,MB,XM,22.53342139,20260108
81457395,9367340,43,14.80529488,MN,XM,11.11564534,20260108
77717733,5649637,32,6.356825598,HN,XM,25.46167758,20260108
86043764,4227605,43,21.69195591,HCM,XM,20.51821031,20260108
77779665,4344446,55,10.6016437,MN,XM,60.33496018,20260108
94454340,8588889,35,12.78005118,MT,XM,20.24468169,20260108
66785028,3301725,39,13.96011091,MB,XM,49.08809521,20260108
54778018,4277659,42,11.89235675,MT,OT,19.3591115,20260108
32881927,3063017,49,5.863090657,MN,XM,61.8523446,20260108
72873929,9793290,39,8.900785504,MT,XM,15.1096388,20260108
46126102,3667803,41,7.953669145,MT,XM,42.4170732,20260108
25254782,6093036,44,19.15840753,MN,XM,42.08908976,20260108
39493676,8045735,29,7.761972974,HN,XM,37.12767998,20260108
40808734,8725223,36,7.832399342,MT,XM,19.75811213,20260108
80869753,8571048,36,18.00224413,MT,XM,34.44272507,20260108
42876290,9117253,38,15.16944494,MB,XM,47.54796983,20260108
42956625,8773173,20,8.096110173,MT,XM,21.81358306,20260108
13238307,9994598,33,15.70088778,HCM,XM,26.60499179,20260108
67089581,5724441,32,14.99704756,MT,XM,29.31903228,20260108
29057456,6045822,38,3.685204324,HCM,OT,66.00255284,20260108
86670731,7338959,51,23.44843414,MT,XM,15.3424397,20260108
91101471,4864304,28,16.60551304,MN,XM,21.97615056,20260108
31707895,8503809,42,15.95876095,MN,XM,10.2631243,20260108
58218263,7348282,49,4.933978404,MT,XM,23.10002829,20260108
23096809,2613086,32,9.207294329,MN,XM,14.4546731,20260108
91267344,9552172,36,12.79517783,MB,XM,40.47712086,20260108
33562491,4036376,35,6.222852311,HN,OT,24.40141586,20260108
46458920,9879004,36,6.444335779,MT,OT,20.75183657,20260108
25525462,7972524,35,16.77771588,MB,XM,21.57489306,20260108
89171066,4144791,32,5.844252516,MB,OT,0,20260108
15188393,7943656,34,6.241697529,MB,OT,11.68463704,20260108
63896056,2786199,33,12.15060558,MT,OT,35.65240005,20260108
90133602,6341508,25,12.1626159,MB,OT,34.49697065,20260108
12217218,1916043,33,8.159418855,MB,XM,21.61765765,20260108
26873832,9007325,41,17.72334006,MT,XM,63.66396948,20260108
67816881,4761810,30,18.67090206,HN,XM,45.33664738,20260108
20825918,5833754,43,4.976969738,MB,XM,3.46520154,20260108
49092244,9208040,26,9.219332492,MT,XM,4.545400486,20260108
62345012,6755249,22,10.29495203,HCM,XM,33.39639401,20260108
23826143,4485818,49,8.628146499,MN,XM,36.82459769,20260108
60120276,5086128,35,13.41330825,HN,XM,37.38166252,20260108
60277847,6442934,44,16.561051,MB,XM,18.60804825,20260108
78978408,3850863,28,25.07248875,HN,OT,35.57252597,20260108
27615984,6669206,37,12.02308269,MT,OT,36.66210446,20260108
28765264,9797879,45,10.90673034,HN,XM,15.61456672,20260108
73437613,8050352,33,7.603750461,HN,XM,27.61787936,20260108
60423931,3593725,54,9.432913101,MB,OT,19.87896254,20260108
61595966,9517948,43,10.25978282,MN,OT,23.26463997,20260108
67588025,1893154,39,6.390219908,MN,OT,13.26984116,20260108
24624488,5384577,35,7.433927332,MB,XM,10.25891083,20260108
87200847,9339477,26,14.41368124,HCM,XM,21.35175983,20260108
26236811,1774382,34,23.24909916,MT,XM,5.104555441,20260108
41242812,5890124,31,7.374495074,MB,XM,45.37472724,20260108
64888903,6788887,37,5.348165213,MT,XM,29.06199,20260108
17476819,5603661,42,8.691339839,MN,XM,19.54389063,20260108
76024332,7124170,39,12.79199732,MB,OT,66.54021378,20260108
72655256,8877830,22,10.67943077,HN,OT,50.95663124,20260108
90310260,1040302,48,16.12455786,HCM,XM,35.69534794,20260108
15732673,3460777,56,6.49831719,MT,XM,15.69135635,20260108
90931666,2190707,42,9.061114334,MB,XM,65.55719962,20260108
46373564,2961285,32,12.42844648,MT,XM,10.44751751,20260108
99125981,1380994,19,7.255090144,MT,XM,12.3821366,20260108
11249705,6437505,33,7.746360357,MB,OT,53.8230572,20260108
92085869,9370303,19,14.61042354,MT,XM,48.41390401,20260108
84955600,5293016,36,8.858830833,MT,XM,14.69418399,20260108
37839581,4493677,34,15.17141611,HCM,OT,0,20260108
79402561,7388866,37,3.944693409,HCM,XM,27.75730961,20260108
24856681,6654335,57,59.56784336,MN,OT,56.78510669,20260108
28663147,8861238,37,13.5869001,MB,XM,18.61238451,20260108
58649730,7103220,49,10.55934668,MT,OT,56.56040632,20260108
60949445,7987356,36,8.431837856,MB,XM,44.50069459,20260108
45797304,8688284,46,23.50803021,HCM,XM,13.97168245,20260108
27905808,5227273,47,4.557652133,MN,XM,10.95857523,20260108
89270383,7505284,19,14.43147212,MT,XM,33.39631924,20260108
12812061,2529461,38,19.47557324,HN,XM,38.40563934,20260108
17046371,7100461,23,9.478833535,MT,XM,54.08300901,20260108
63361850,2925722,30,18.91198513,MT,XM,15.25785761,20260108
19752047,6179506,27,5.14709791,MB,XM,14.68319712,20260108
65533532,3404576,50,5.638871786,HCM,XM,12.01006055,20260108
85807959,3706748,23,6.665550051,MN,OT,18.96606707,20260108
41271118,9162971,36,8.239615537,MT,XM,31.50054385,20260108
96877817,2208669,44,13.762617,MT,OT,8.00720785,20260108
19349905,6231661,37,7.797440035,HN,XM,32.9397061,20260108
26775976,3404679,39,5.101506242,MN,XM,48.38268356,20260108
97018192,9192460,34,8.957688559,MT,OT,47.60318789,20260108
89880028,6767154,47,12.98247758,HCM,XM,50.78970372,20260108
69747008,6576540,23,8.764890196,MB,XM,24.57694718,20260108
94939301,4750699,28,11.07438391,MN,OT,14.06727638,20260108
50357018,5361370,29,11.03172275,HN,XM,47.58904045,20260108
77246290,2548657,26,8.191834827,HCM,XM,29.8208737,20260108
58663214,8408805,39,9.09522082,HN,XM,21.8569503,20260108
28983310,7140833,46,13.72678155,HN,XM,10.90650893,20260108
98450354,5563774,49,5.08899872,MT,OT,5.709725366,20260108
56037066,5134397,43,6.31383873,MT,XM,8.244417676,20260108
41672501,6681398,35,13.90534744,MB,XM,56.69088881,20260108
95444071,2017327,34,10.93747687,MN,XM,29.61514529,20260108
96617196,4939020,36,10.11668547,MN,XM,61.6485664,20260108
68856168,5418071,42,6.834296115,HN,OT,25.64036003,20260108
61118464,2434758,48,3.851746191,MB,XM,33.92020002,20260108
39415345,2049822,43,13.48158905,MT,XM,28.88711769,20260108
95343555,2181114,34,11.05223606,MN,XM,35.83578423,20260108
34157968,7221833,35,6.346489201,MB,XM,18.08818758,20260108
13464382,3407720,56,9.220449464,MB,XM,9.101385452,20260108
88148419,6590726,27,9.124987483,MN,OT,10.70893279,20260108
32688074,2505630,34,7.485036357,MT,XM,23.43215657,20260108
57329856,3778765,48,4.048479078,MB,OT,5.858380527,20260108
41056854,2615361,46,11.3423952,HCM,OT,22.72883556,20260108
43384112,5147137,44,32.54423325,MT,XM,59.13244495,20260108
51456122,8203728,44,10.15910373,MN,XM,9.76632005,20260108
81194847,8904394,18,9.63254968,MT,OT,13.52041005,20260108
13510868,2715027,37,3.177412064,MT,OT,47.79402893,20260108
95732752,2214392,42,12.62320646,MB,XM,10.57257847,20260108
88791226,2451380,49,19.49350463,MN,XM,35.91328111,20260108
97336969,1119503,38,12.38590872,MN,OT,54.0085252,20260108
90617688,1460262,32,8.297969047,MN,XM,15.10647709,20260108
96011862,8906388,48,5.698044455,MN,XM,31.4414284,20260108
61424745,1986916,40,10.11855369,HN,OT,21.43780331,20260108
36639512,6691691,46,8.044898638,MT,OT,36.85809137,20260108
33695823,2119060,30,15.3178988,MB,XM,45.83807278,20260108
21206771,3497278,18,12.86897694,MN,XM,39.7025517,20260108
66117067,4470981,20,9.242116866,MN,OT,23.75865582,20260108
74883990,2743321,31,11.83394706,HCM,OT,10.27407284,20260108
22977104,5656246,27,7.003284125,MT,OT,11.49444176,20260108
60720219,5860566,27,9.627527349,MB,XM,38.32120659,20260108
67597972,3439350,48,2,MN,XM,51.90080165,20260108
25838095,1011335,35,12.80620068,MB,OT,40.93501255,20260108
31111673,8232444,36,10.18209846,HCM,OT,11.63658718,20260108
27108500,5142358,33,16.6473975,MN,XM,36.7068501,20260108
85639850,1484003,33,12.97351212,MB,XM,11.36998114,20260108
33501750,6268648,31,14.36111974,MT,XM,27.71786755,20260108
13404670,7123224,36,8.304498815,HCM,XM,34.41341337,20260108
32329312,4743726,47,10.56911404,MB,XM,49.61872957,20260108
76520840,4888223,40,8.233839806,MN,OT,38.02194813,20260108
21787734,1409826,45,7.356350318,MT,OT,64.88455994,20260108
19008230,9975457,40,9.624641854,MT,OT,49.77602151,20260108
31172449,1074402,28,13.09782968,MT,OT,12.86746982,20260108
99375770,4823034,26,14.07082399,MT,XM,8.91106668,20260108
70826600,5087919,34,7.2928048,MT,OT,29.74049693,20260108
73619635,2707863,22,7.385147292,HN,OT,47.23246261,20260108
41270966,5326353,37,8.637460643,MB,XM,20.01661762,20260108
62890672,3841746,24,10.67923879,HCM,XM,46.41706567,20260108
83440417,9779546,36,7.249115992,MT,XM,45.55146414,20260108
46395062,5367605,27,9.396294865,HN,OT,48.17913047,20260108
50453131,3846370,36,7.21275775,MN,XM,31.0652757,20260108
48928016,8898891,30,14.66115592,HN,OT,8.081365083,20260108
93057855,8736388,51,11.8248302,MT,OT,21.76379651,20260108
38607417,3655762,38,7.72833123,MT,OT,38.99062095,20260108
54289982,2595916,42,5.995181463,HN,OT,18.53664049,20260108
37649215,1004633,45,5.126211819,HN,XM,15.59244534,20260108
91047013,9617905,58,9.459205068,MN,XM,28.66070596,20260108
45803019,6590506,34,10.61606549,HCM,OT,15.24264481,20260108
95860875,4337123,54,4.203222618,MT,XM,32.2012803,20260108
43913700,1673367,44,6.088103737,HN,XM,45.33390715,20260108
93392654,3052399,39,16.12351861,MT,XM,49.24309221,20260108
64597562,7122862,47,10.94694916,HN,XM,6.490251066,20260108
51404538,1654814,41,10.30724703,HCM,XM,28.49282623,20260108
82568542,7907992,59,16.59378071,MN,XM,10.21719257,20260108
36831137,1009544,48,13.07549794,MT,OT,22.55805698,20260108
36062983,5622520,34,15.39202055,HN,OT,19.47918252,20260108
34899097,6130638,47,4.564646114,MB,XM,14.58242091,20260108
76607860,7939460,27,5.570589293,HCM,XM,28.14772965,20260108
50959363,2415148,47,10.08290901,MT,XM,17.04180308,20260108
48783304,9872743,35,18.72256039,MT,XM,14.02863659,20260108
37014619,8375542,50,11.7347346,MB,XM,19.35012006,20260108
74693719,6508884,35,11.5114257,HCM,XM,64.11668712,20260108
61356000,7420969,39,15.43728683,HN,XM,26.41041994,20260108
97464758,8661221,37,6.02986393,HCM,OT,32.44536881,20260108
58792821,9608808,41,6.560067933,MN,XM,57.72304239,20260108
17351955,6155795,48,9.564117434,HCM,XM,17.50677382,20260108
36568233,8529518,32,10.73134525,HCM,XM,19.31147028,20260108
61384349,1399535,45,15.90668461,MN,OT,36.12608525,20260108
57736717,8072321,45,4.344295458,MT,XM,36.32160491,20260108
57292753,8523786,47,10.87647816,HCM,XM,55.42428119,20260108
20497745,7125744,43,6.858305814,HN,OT,8.147001919,20260108
80302551,5269477,49,27.32773869,MN,XM,15.30416306,20260108
71531373,9203978,57,6.100776581,HCM,OT,50.2381257,20260108
12316030,3176608,34,5.020413693,MT,OT,53.31722432,20260108
60710170,9927373,38,5.681186175,MN,XM,21.78689509,20260108
90055085,8959390,54,14.28405895,MN,OT,0.11695113,20260108
10802741,7487176,28,9.102686653,MB,XM,37.05555665,20260108
71216198,9062065,31,11.10243114,HN,XM,44.75522878,20260108
16432948,1579224,50,10.10834133,MB,XM,3.735324699,20260108
58367416,9530061,29,6.341849694,MT,OT,35.40646413,20260108
93005044,5756378,34,7.853338724,MT,XM,16.6471259,20260108
35870536,8476432,38,2.442715935,MT,XM,58.45803913,20260108
11896636,9430889,33,12.23649003,MB,OT,42.14488182,20260108
73413697,5666541,22,7.274326418,HCM,XM,57.5695737,20260108
72724219,1447414,29,7.061240432,HCM,XM,63.76781661,20260108
97338790,3066915,31,9.739429052,HCM,XM,19.66657977,20260108
87035735,1265150,38,20.61815247,MT,XM,10.05092606,20260108
61072210,8178075,26,5.675858286,HCM,XM,27.59073372,20260108
81979100,7558928,26,11.54047291,MT,OT,11.5961798,20260108
61010041,5178664,33,11.22787805,HCM,OT,30.86254632,20260108
78864893,2589046,30,10.38210981,HN,XM,46.75499012,20260108
65280928,5162922,37,23.3139646,MB,XM,21.57367298,20260108
86634966,4915486,27,9.373484511,HN,XM,35.58933431,20260108
22700818,5515131,57,8.682756197,MT,XM,2.613539281,20260108
74007817,2083775,33,18.95807278,MT,XM,15.96959034,20260108
46276578,8293482,30,12.24985316,HCM,OT,10.26270409,20260108
10542107,4890567,44,13.05005834,HCM,XM,8.221408572,20260108
52176477,8801829,45,17.60399202,HN,XM,7.528913207,20260108
31113377,4750247,44,16.49421277,MT,XM,5.508669177,20260108
99534342,7199697,41,9.784157743,MN,XM,11.09244453,20260108
50005870,1739348,41,6.169611552,HCM,XM,36.31215501,20260108
25928340,4828581,48,8.770649304,MB,OT,28.74328915,20260108
91999210,3400876,42,10.4025935,HN,OT,18.30925465,20260108
98460154,8504645,35,7.044506116,MT,OT,44.9082799,20260108
86347871,1996725,36,7.692759825,MB,XM,18.69391553,20260108
53648012,1931749,24,23.91039391,MB,OT,22.73546975,20260108
42688070,3529486,27,4.882660745,HCM,XM,34.60794891,20260108
85590249,5498020,40,15.33756351,MT,OT,28.26885238,20260108
85643232,1176682,19,3.42003384,MN,XM,21.4905926,20260108
31772224,8618862,24,10.99888998,MN,XM,42.20676099,20260108
35195605,3605093,38,10.36815975,HCM,XM,44.15021111,20260108
17871094,4207835,36,24.81314532,HCM,XM,39.93394666,20260108
69154271,1351989,50,24.87944953,MB,XM,19.62973832,20260108
37001566,3253747,36,7.642492662,MN,OT,72.55963797,20260108
85273189,1594586,53,15.55417451,HCM,OT,16.46591608,20260108
89719087,5518077,42,12.60392888,MB,XM,33.65527828,20260108
53315085,2874914,26,13.699913,HCM,XM,4.05490785,20260108
40633479,4662825,41,7.836872497,MB,XM,27.52604059,20260108
84568636,3307241,45,3.880888027,HCM,XM,10.05639313,20260108
63120689,3290278,18,7.121645933,MB,XM,17.08269383,20260108
36558801,4203269,19,9.747855625,HN,XM,15.31919126,20260108
20898407,5391324,32,12.46351172,MT,XM,13.82291286,20260108
84046623,9266268,36,10.06549896,MB,OT,19.98503285,20260108
49270656,3305347,47,4.60147553,MT,XM,13.02295687,20260108
60958747,7879358,39,9.991753991,MN,OT,12.52445304,20260108
79476353,6820680,39,14.96496388,MB,OT,30.05212464,20260108
34611677,8243841,22,8.960652298,MN,XM,35.04676608,20260108
10768041,2858057,43,8.301899644,MT,XM,31.11411751,20260108
20760530,8447076,27,17.6494069,MN,XM,5.548429393,20260108
15342954,1902515,27,18.23717959,MB,XM,6.917386811,20260108
52688565,8149149,37,8.56994301,MN,OT,20.03467618,20260108
55808625,3916753,42,20.79964823,MN,XM,10.82717145,20260108
21187912,8051102,26,18.35331151,MT,OT,43.73891844,20260108
56543383,3561933,25,13.89333022,MN,OT,67.60334221,20260108
78945154,1915044,29,5.975520681,MN,XM,10.72916178,20260108
69059903,7983048,38,11.88334792,MB,OT,26.84382207,20260108
18256379,2363832,38,9.497608525,MT,OT,54.50248029,20260108
54307045,3114291,47,21.78735006,MT,XM,38.17810466,20260108
65992589,3671539,36,6.458991289,HCM,OT,50.99037115,20260108
66574530,9475728,40,9.162935752,MB,XM,27.72905095,20260108
77281267,1718989,45,20.93185493,MT,XM,29.23400064,20260108
77861702,7998280,43,14.32366508,MT,OT,38.0380523,20260108
54862628,5261114,36,5.285431721,MN,XM,17.05700117,20260108
33594911,8740741,31,16.31784749,HN,XM,20.72843166,20260108
76284457,6275793,45,4.799329787,MB,XM,19.15088828,20260108
84893392,7872974,28,8.055331701,MT,OT,38.3511659,20260108
58053596,5105067,45,9.959953219,MT,OT,14.77092236,20260108
47480745,5107384,43,2.336543296,MT,OT,27.31852366,20260108
91154245,2270741,38,24.23371333,MT,OT,6.49620833,20260108
33104728,3837688,39,7.989361646,MT,OT,46.79252802,20260108
89840192,5980492,34,9.159261755,MT,XM,10.86596786,20260108
27872707,6484991,36,8.452116941,MT,OT,5.766544887,20260108
94306123,3698613,54,11.63987777,MN,OT,2.405899329,20260108
39304478,9814777,37,20.2140454,HCM,XM,11.66926768,20260108
37709904,2412196,33,10.61835636,MN,XM,11.11208038,20260108
21849948,2748059,34,8.116612003,MN,OT,51.40105444,20260108
73282568,9026838,47,5.311787056,MT,XM,8.597450117,20260108
27511529,6110403,49,7.01917915,MN,XM,17.57454773,20260108
39709468,7510021,28,4.262411092,HCM,OT,6.301705542,20260108
36975679,5390802,45,5.465972388,MB,XM,11.55633074,20260108
55264075,3188312,35,10.59372787,MT,XM,29.3703646,20260108
41389856,5742303,48,14.46417926,MT,XM,44.01503752,20260108
82536672,5874801,42,5.770623815,MN,XM,14.78721821,20260108
29683428,2486944,28,8.967392916,MB,XM,28.70374199,20260108
45213388,6731603,41,8.755621287,HCM,XM,46.61105261,20260108
55496378,2245216,62,14.95568527,MT,OT,18.07230389,20260108
37653912,3774794,31,12.37369849,MB,OT,18.14078158,20260108
40595052,9230297,40,12.24677469,MB,XM,13.94968642,20260108
85499260,4628189,33,9.859815923,MN,OT,24.56211904,20260108
95299617,1011943,40,12.33591232,MB,OT,20.15830458,20260108
58780519,8748157,50,10.42819879,MB,XM,33.3869287,20260108
38597323,3522823,41,4.054501392,MN,XM,39.11958504,20260108
17613082,8934271,64,24.0665655,MT,XM,45.33781886,20260108
26853777,7475366,25,6.930409288,MT,XM,44.98267979,20260108
37861418,1573643,42,11.85359254,MB,XM,16.42624829,20260108
42444473,8322022,20,4.478375862,MB,XM,28.27177336,20260108
38211054,4202147,47,12.40105123,MT,XM,20.94879533,20260108
79082193,7185669,44,9.6334271,MT,XM,9.298982818,20260108
69082613,2438422,35,2.017455714,HN,OT,30.21155894,20260108
29532376,6754603,31,12.88245976,MN,XM,19.85119855,20260108
72759625,1130454,39,12.31354818,MN,XM,51.62112918,20260108
78023826,2310720,38,23.08679552,HN,XM,45.49947385,20260108
37090785,4245376,49,14.37313778,MT,XM,3.244369633,20260108
87409961,1580670,57,13.06322072,HCM,XM,14.08562587,20260108
30760176,4491465,45,7.174047721,MT,OT,25.98858557,20260108
16925979,6219571,26,11.86209205,MT,XM,33.47587734,20260108
58136901,6238732,30,12.94476419,MT,XM,41.44358644,20260108
27039874,9741852,39,17.2001798,MT,OT,12.50396291,20260108
39264050,6459075,35,12.37046862,MT,XM,30.56586649,20260108
28607933,5746359,44,13.48584163,MN,XM,23.40856797,20260108
23835673,8262292,33,3.811006481,MB,OT,49.57248895,20260108
48245329,8054350,45,13.02207889,HN,OT,27.7180374,20260108
91640562,7029664,46,4.734269919,MN,OT,22.34362259,20260108
75363395,8837932,30,18.56915638,MN,XM,20.7030882,20260108
18001185,8361353,43,5.947576787,HN,XM,19.10873611,20260108
92801622,8181507,39,12.25652808,HN,XM,56.98396422,20260108
83936861,7855304,27,45.86710333,HN,XM,35.89011221,20260108
92897961,4142351,45,9.682426521,HN,XM,18.78413174,20260108
96701110,9731118,32,17.7560313,MT,OT,18.85133311,20260108
30203459,8194795,44,6.562430241,HCM,XM,18.51604529,20260108
50272228,9038359,32,8.502740628,MN,OT,64.74534121,20260108
58304505,3631239,38,10.72270702,HCM,XM,38.44883495,20260108
19455112,5630105,38,18.35741585,HN,OT,5.66792,20260108
22826431,1323524,47,18.05905768,HN,XM,28.54897378,20260108
12211119,6269474,21,7.365762288,MT,XM,18.27601354,20260108
46274911,4757622,33,2.480503979,MN,XM,8.536237483,20260108
46867860,2172021,47,10.95218207,MT,XM,28.63324547,20260108
17152174,9239770,32,5.386842229,MB,OT,22.74406129,20260108
77402567,1346335,63,11.68248729,MN,OT,71.47489162,20260108
38976734,5775521,23,18.90596954,MT,XM,14.45231398,20260108
22153681,5072176,46,11.98685534,MT,XM,41.93445453,20260108
67598848,4932033,41,14.7331242,MN,OT,48.19973896,20260108
80325737,5623082,35,7.014022072,MT,OT,46.8117514,20260108
80875890,9678236,37,6.229203466,MT,XM,24.03869484,20260108
98176089,2895262,33,6.249775268,MB,XM,12.45106802,20260108
75108998,7046944,39,10.31411597,MB,XM,10.50058511,20260108
48080733,5100947,34,4.293613202,MN,XM,15.38813576,20260108
53996225,5597463,50,10.81492077,MN,XM,21.78205931,20260108
52218234,7770251,39,12.57791932,MB,XM,50.89314512,20260108
82377167,3768415,37,10.41170126,MT,XM,6.720114746,20260108
87500438,5232824,39,9.888006481,MB,XM,57.51006982,20260108
29652709,1363137,28,11.75136365,MN,XM,8.00092954,20260108
88953761,8463601,42,7.733308221,MB,XM,26.30719212,20260108
35990411,6024751,51,6.052976867,HCM,XM,43.41825709,20260108
41368250,8058478,40,7.739055298,MB,OT,26.09003465,20260108
41018856,2416579,42,15.35352603,MT,XM,68.85005096,20260108
68051115,7832769,27,4.180928436,MN,XM,32.01772432,20260108
46166372,1833151,25,24.86444668,HN,XM,15.6418803,20260108
82996932,7932951,23,12.96435052,HCM,XM,39.24017939,20260108
13947957,4436828,50,11.48457355,MT,XM,8.315461291,20260108
80199997,5377766,35,19.07604073,MB,OT,42.70808053,20260108
76499485,4003948,41,4.063319061,HCM,XM,27.34171912,20260108
16913641,5274030,36,35.34171977,MT,XM,83.81862789,20260108
72883420,9941277,37,10.53264327,HN,XM,30.19213178,20260108
99564946,3272450,43,4.364709324,MT,XM,49.26829544,20260108
17564421,8453031,48,3.425831005,MT,XM,26.96599872,20260108
81555804,2106820,48,8.174352115,HN,XM,10.82052744,20260108
30035284,5679284,36,5.039393659,HCM,XM,39.02238453,20260108
40941753,7604514,39,13.61094349,HN,OT,11.1501409,20260108
37982049,9997884,49,2,MB,XM,54.49701919,20260108
80137120,6570205,51,7.073490817,MN,XM,0.475455345,20260108
55395077,5140175,48,10.17631665,HCM,OT,18.66243163,20260108
76857719,2885165,27,22.77571522,HN,XM,20.61236903,20260108
88095437,2612135,38,9.582297191,MN,XM,32.96794991,20260108
21974149,4495838,37,6.932914204,MN,XM,51.66825105,20260108
76705691,6769087,42,6.266862873,MB,XM,11.43898153,20260108
22884616,1574578,46,12.89560996,MB,OT,9.356098503,20260108
12360769,4587377,28,4.720091932,HN,XM,10.53116568,20260108
98236045,2816494,21,4.064527918,HCM,XM,57.65368569,20260108
12972736,7026189,43,7.720302592,MB,XM,5.824540264,20260108
60072811,1890218,37,14.51676971,HN,XM,4.559698663,20260108
62832788,1761548,36,2.968820149,HCM,OT,24.19983521,20260108
40958622,1853634,33,11.31204422,MB,OT,43.39938959,20260108
14284420,9584385,36,7.257020222,MN,XM,48.06553661,20260108
97224972,3439764,48,17.24776503,MB,XM,41.43042852,20260108
54393850,9487974,49,8.225723529,MT,XM,29.87476541,20260108
99034393,6770814,41,14.36973369,HN,XM,12.40822679,20260108
37424408,6563289,23,12.94894988,HN,XM,31.38681368,20260108
54502723,6907417,25,17.1042546,HCM,OT,15.3540254,20260108
95669254,1992014,44,10.01203217,MN,XM,9.907364643,20260108
41232194,6394527,42,20.59608596,MB,XM,9.293390131,20260108
24249634,2243479,53,10.81041968,MN,XM,42.18975205,20260108
12651311,1626277,35,19.66678489,MN,XM,27.41260865,20260108
26258721,4625505,22,19.40015185,MN,OT,16.53407778,20260108
86574474,2494517,32,11.90438647,MT,XM,9.665141665,20260108
70334898,1216321,49,20.03139451,HN,XM,20.72972715,20260108
34316228,4681938,29,20.08638642,MB,OT,19.41636801,20260108
75834363,3780328,28,5.779120146,HCM,XM,6.420908335,20260108
74784857,7532833,53,6.603050906,MB,XM,23.75072186,20260108
94756802,9349724,37,4.073803247,MB,XM,23.56962016,20260108
76593080,4989094,28,3.935097648,HCM,OT,12.39540473,20260108
90776780,9799297,33,14.96570526,HCM,XM,30.74735331,20260108
37359014,9281246,44,26.4206079,MN,XM,25.97202996,20260108
92998441,5113171,50,4.844600818,HCM,XM,33.23265052,20260108
82702752,8943285,36,3.484662292,MT,XM,21.16620618,20260108
43481586,3593026,49,9.852613477,HCM,XM,8.214155043,20260108
93797775,4415301,24,8.310814478,MB,XM,7.237347533,20260108
84766754,3866018,43,6.157109281,MN,OT,16.3247879,20260108
74065022,2311780,30,8.057824385,HN,OT,20.06798944,20260108
10335319,6270204,33,7.983364448,MT,XM,18.22765035,20260108
40026158,3786273,49,6.694082495,HN,OT,59.07021394,20260108
82074330,9555951,21,8.211503188,MN,XM,9.632957808,20260108
61097323,9430212,53,5.948731344,HN,XM,32.58912424,20260108
99739332,2227838,18,4.820743866,HN,XM,16.50665788,20260108
71864150,5448930,37,10.33332947,HN,OT,21.42237878,20260108
86001684,2720533,38,20.94683945,MB,XM,43.32459177,20260108
55894988,8578423,46,9.163477,HCM,XM,42.21850327,20260108
80460109,3342000,25,10.90417964,MN,XM,15.4265607,20260108
89050960,1930485,29,7.488729725,HCM,XM,3.159133706,20260108
54213705,6448001,36,16.7070918,MN,XM,61.14067209,20260108
47726299,9603296,35,15.03443375,HCM,XM,3.131320947,20260108
65884325,4776463,60,5.442868634,MB,XM,30.60165425,20260108
43441867,4322153,27,17.89378028,MT,OT,35.29981065,20260108
41957232,5215360,32,6.612325297,HN,XM,30.92713492,20260108
36635362,9199196,41,14.56981442,MT,OT,2.397296192,20260108
94206988,7597204,25,15.59976248,MB,XM,44.0163819,20260108
41047206,4376331,36,13.54951194,MB,XM,18.8735925,20260108
58883920,2516440,34,26.8162305,HN,OT,18.51323246,20260108
62744682,5056652,29,8.753721446,HN,OT,35.95354667,20260108
52357540,2640510,46,20.56510597,HCM,XM,29.70469513,20260108
16845908,8034750,30,5.062202004,MT,XM,11.36455348,20260108
57295394,2413901,59,20.21959704,HCM,XM,47.83514343,20260108
16045623,2134067,29,24.14143278,HN,XM,21.1670499,20260108
25678820,1655084,40,15.64285474,MN,XM,31.88471115,20260108
71037774,1828644,29,8.180843408,MT,XM,9.500888081,20260108
61198211,7419727,30,7.621272143,MT,XM,38.73564487,20260108
62784838,7806201,30,13.36405572,MB,OT,1.456120556,20260108
72812407,7089566,45,15.36089867,HCM,OT,30.36732824,20260108
33349483,7961875,43,13.85221965,MB,XM,24.91328755,20260108
79138089,1257260,25,7.092862509,MB,XM,11.67252608,20260108
76058916,2248096,32,9.497350111,HN,XM,27.02679157,20260108
94695472,2940594,25,7.059971716,MB,XM,28.60581501,20260108
84970192,9729650,27,5.062705532,MB,XM,26.13931056,20260108
53304776,9915263,46,12.02917922,HN,OT,10.91256689,20260108
59382991,3232272,40,6.198746459,HCM,XM,30.00960013,20260108
95485362,1783160,30,8.58715308,MN,OT,26.15943216,20260108
76059444,8453605,38,8.585519295,HN,XM,52.75586865,20260108
79689233,1049148,24,29.8822567,HN,XM,37.5855896,20260108
49189012,3793504,48,26.23997569,MN,XM,30.89890756,20260108
96829499,7784765,37,7.430096697,MB,XM,30.67711237,20260108
83104191,3198593,40,13.93101291,MT,XM,8.908404961,20260108
84763855,5545972,33,15.74697908,HCM,XM,6.724237083,20260108
21722259,5755278,40,6.71320119,MT,XM,41.68577968,20260108
23286500,2305298,37,8.474231178,MB,XM,13.22328024,20260108
83785812,7657763,37,7.849312783,MT,XM,34.0124859,20260108
