CUSTOMER_CODE,LOAN_ID,AGE_AT_CUTOFF,INCOME_M,REGION,ASSET_TYPE,DIGITAL_ACTIVITY_SCORE,SCORING_DATE
57808565,1365616,38,12.3221736,MT,XM,11.059,20251205
96761232,5350394,39,9.653615001,MB,XM,33.859,20251205
16223338,6520313,30,4.951568265,MB,OT,34.657,20251205
83418724,7052267,40,4.067619978,HN,XM,19.157,20251205
58526100,1594156,41,3.433599607,MB,XM,51.422,20251205
75120341,8744541,48,8.145848476,MN,XM,25.109,20251205
18689410,4936041,40,15.14887897,MN,OT,66.935,20251205
88218267,1159501,33,6.941747854,MT,OT,42.868,20251205
11027496,2194865,26,8.838632121,MN,XM,69.695,20251205
91612651,8734466,24,7.21144082,MT,OT,59.312,20251205
69202602,9488289,41,6.587001923,HCM,XM,24.294,20251205
40374073,7766156,45,30.08076704,MT,OT,35.664,20251205
10639169,4000158,30,6.709682389,MN,OT,62.177,20251205
64986280,9521394,40,5.085889913,MT,OT,10.9,20251205
17869130,3481578,36,6.392409083,MN,XM,18.479,20251205
64792702,3102317,44,10.38086232,MT,OT,22.179,20251205
79583087,7884459,46,7.507111615,HN,XM,24.373,20251205
34056969,3901800,18,11.5368732,HN,OT,18.524,20251205
31485020,5679761,47,6.940946526,MT,XM,21.127,20251205
29975702,6953308,40,7.452865131,HCM,XM,36.978,20251205
30235469,2494864,33,7.021016705,MB,OT,24.972,20251205
20251652,9332135,33,9.553282266,HCM,OT,40.41,20251205
32473163,2497025,38,14.28713121,HCM,OT,51.711,20251205
69338276,9934023,33,15.06205542,HCM,XM,21.117,20251205
37226532,3496376,30,20.21350493,MB,XM,14.044,20251205
80282708,4750638,32,5.187874283,HCM,XM,52.637,20251205
83736040,3279521,29,5.94563097,MN,XM,27.043,20251205
78485767,5853066,50,6.317161087,MN,XM,8.627,20251205
58557652,1007417,39,9.983302831,HN,XM,8.188,20251205
38464783,2534958,58,5.835831792,HCM,XM,57.423,20251205
93690462,5674326,41,7.085522329,HN,XM,44.153,20251205
28473386,7245777,43,14.08082029,MT,OT,27.662,20251205
51805816,9664814,28,17.07516128,MB,XM,39.441,20251205
50825275,8536332,36,14.14124241,HN,XM,34.144,20251205
77103037,9295029,39,11.7381622,MT,XM,12.914,20251205
59213210,8187843,32,7.179859652,HCM,XM,35.666,20251205
81956254,7988753,34,10.1068984,MB,OT,6.253,20251205
92717840,4112587,42,17.68887789,MT,OT,28.931,20251205
45156268,9145008,42,13.92050544,HN,XM,34.12,20251205
25271508,9669375,26,15.56319445,MN,XM,24.554,20251205
92445248,5622060,41,16.08539134,HN,OT,33.334,20251205
26019042,2083119,43,8.487552671,MB,XM,59.233,20251205
86523613,1383694,33,13.72824287,MN,OT,31.726,20251205
45122258,5445729,32,8.270562016,MN,XM,17.261,20251205
96812307,6713574,42,13.46601139,MT,XM,36.65,20251205
21627519,5991373,18,18.46625519,MT,XM,16.3,20251205
51894999,9066389,38,21.74749638,MB,XM,17.738,20251205
91169224,5828624,53,13.46288435,HN,XM,8.148,20251205
14272614,6949057,18,12.17689654,MB,XM,24.108,20251205
33851335,7821016,45,20.01451232,HCM,XM,8.891,20251205
17520582,9053786,43,6.490248707,MN,XM,34.021,20251205
38914628,6486464,25,20.60436409,HN,XM,33.706,20251205
45124852,6017446,43,10.67537089,MT,XM,46.543,20251205
65700157,1694164,47,10.71443315,MN,OT,14.318,20251205
33191837,6781161,27,7.981536305,HN,XM,10.987,20251205
24281601,2618664,32,5.562126605,MB,OT,26.591,20251205
25294653,4318651,38,20.87129056,MB,OT,39.481,20251205
94456368,5790150,47,12.23853414,HN,OT,28.995,20251205
95788338,1743750,33,8.314470521,MT,XM,40.004,20251205
29926387,7250927,38,11.91248904,MB,OT,35.772,20251205
27587762,3524787,32,8.450721352,MB,XM,0.772,20251205
14877604,5627570,38,4.263911584,HN,XM,56.034,20251205
96344133,4152219,47,9.148050252,MB,XM,5.098,20251205
73553552,4199569,39,4.948593789,HN,XM,19.177,20251205
78475494,4544026,35,11.26279777,MT,XM,65.375,20251205
36151650,1460211,38,22.09905169,MN,XM,22.957,20251205
67685109,2758338,31,7.25661827,HN,XM,39.078,20251205
15382852,8072927,29,14.85071139,HN,XM,9.563,20251205
70841705,2096823,49,7.261819479,MN,XM,38.978,20251205
62169113,5474747,53,9.898405262,MB,OT,30.648,20251205
39832688,2260340,22,6.446936949,MT,OT,38.852,20251205
73942246,5849101,43,13.62963961,HCM,OT,21.155,20251205
68178432,6793125,46,19.60574057,HN,OT,43.569,20251205
49509865,5220622,27,11.01004384,HCM,XM,26.934,20251205
26802290,7943550,34,13.07045623,MT,XM,15.897,20251205
12120973,3388108,33,13.05825945,MB,XM,14.922,20251205
94393487,6021062,55,8.831220105,MN,XM,55.639,20251205
35322327,3487360,53,19.22626144,HN,OT,63.223,20251205
37161400,5580672,30,7.719467672,MB,XM,45.347,20251205
71295941,1571507,25,4.555755828,MB,XM,4.332,20251205
32966785,3421678,45,6.308441687,HN,XM,12.154,20251205
43817909,7368390,43,13.60523831,HCM,OT,32.47,20251205
74004651,8002303,49,8.240953028,MB,OT,19.195,20251205
63583824,3446855,28,10.47497499,MB,OT,25.219,20251205
69080383,3323731,45,8.875653796,MN,OT,8.182,20251205
10420370,3687051,31,10.94661359,MB,OT,2.228,20251205
50616902,3513171,44,17.27501568,MN,XM,53.251,20251205
52774118,9941500,38,21.44202705,MT,XM,44.24,20251205
66920160,6859975,55,6.159023713,MN,XM,30.373,20251205
23631254,4472312,42,15.93629261,MT,OT,3.652,20251205
24354376,5157870,35,11.03358397,MN,XM,25.12,20251205
78618852,5596274,39,5.424829563,HCM,XM,21.162,20251205
70599546,5976887,37,12.80334544,HN,XM,20.123,20251205
83006415,4478257,28,25.19949199,MT,XM,17.616,20251205
34354962,9769824,55,6.913999353,HCM,OT,31.13,20251205
99784283,3611719,52,8.91939985,MB,XM,10.829,20251205
34555237,4845824,36,4.480030022,HCM,XM,20.064,20251205
68586614,1052656,44,9.432875707,MT,XM,15.467,20251205
24596193,5424421,56,10.83389279,MT,OT,23.044,20251205
92665252,8693976,49,26.82927558,MB,XM,7.407,20251205
39913941,9975365,35,6.267853139,MB,XM,38.827,20251205
82223017,5258382,37,16.19246324,MT,OT,14.651,20251205
39812595,2255083,23,11.62224645,MN,OT,38.718,20251205
81176303,7479012,45,30.55797134,HCM,XM,11.508,20251205
50876110,6765059,49,10.91563256,HN,XM,4.199,20251205
15624177,9627909,49,9.746103051,MB,OT,6.921,20251205
27137755,5546439,44,15.27001064,MB,OT,17.939,20251205
71509530,1025482,41,12.76909976,MB,OT,82.009,20251205
27370678,9107038,29,15.96542537,MB,XM,35.312,20251205
34778653,7075355,41,13.23959143,MT,OT,23.565,20251205
58756470,8201638,32,4.781963414,MN,OT,57.55,20251205
32774378,2067766,43,12.98311471,HCM,XM,22.502,20251205
21598966,5114654,31,12.83296577,HCM,OT,53.738,20251205
66186812,5121685,43,6.908469477,MN,XM,6.417,20251205
72000730,3408400,50,11.55796012,MN,XM,30.339,20251205
75974346,8621037,41,3.993426558,MB,OT,4.881,20251205
94955240,2692416,41,11.36156921,MB,XM,18.513,20251205
21204451,1643462,46,14.08295258,MB,OT,12.046,20251205
48411605,3108926,54,16.15672859,MB,XM,49.359,20251205
31059599,9906520,37,14.19601595,MT,XM,11.476,20251205
91099477,2021020,43,6.420314973,MB,OT,56.846,20251205
58581269,6227521,52,4.806142752,MT,XM,16.263,20251205
18848493,2647912,44,16.00951063,MN,OT,30.665,20251205
72293301,4554940,20,12.24408267,HCM,OT,36.548,20251205
13866186,5966598,32,12.79650516,MT,XM,39.678,20251205
34675531,1175592,45,23.17840456,MB,OT,17.793,20251205
74923198,3170810,34,4.47708278,MN,OT,9.169,20251205
55540469,6281407,51,24.6338029,MB,XM,8.108,20251205
78491940,1130508,55,7.549649237,MN,XM,48.215,20251205
61407083,5454013,33,15.10537527,HN,XM,23.794,20251205
85875240,6432405,29,9.934411403,MT,XM,33.664,20251205
60630932,2937852,35,8.412779929,HN,XM,33.079,20251205
15113590,2459597,34,4.702650498,MT,OT,41.55,20251205
16413544,5414027,52,7.144737945,HCM,XM,3.505,20251205
79921634,7467727,29,12.63025186,MT,OT,48.01,20251205
13474147,1115103,45,11.94249331,MB,XM,24.62,20251205
43888485,4040025,50,16.09641291,MN,XM,35.728,20251205
11449337,9995297,45,7.076469237,HN,OT,62.595,20251205
37300386,4021214,42,14.52655943,HCM,XM,44.976,20251205
63562330,3989029,37,10.3363143,MB,XM,38.112,20251205
25572152,7639122,55,13.72182699,HCM,OT,17.82,20251205
51948894,5321998,36,12.92510657,HN,OT,28.064,20251205
99641416,4521601,47,7.899783701,MB,XM,35.579,20251205
16344484,8063002,37,11.34395237,MB,OT,37.575,20251205
15729722,1277012,21,12.5917042,MT,XM,19.143,20251205
34412309,7415004,36,14.81776469,HCM,XM,13.099,20251205
84430720,4425912,37,21.22456613,HCM,XM,16.565,20251205
46521787,8997030,37,7.281896123,MB,XM,22.933,20251205
67554498,7524448,32,5.581136861,MN,XM,23.766,20251205
13048339,9471930,44,19.02803217,MB,XM,70.807,20251205
76157239,2158842,45,5.256204827,MT,XM,68.489,20251205
16068327,2702600,35,16.76640751,MN,XM,56.621,20251205
74054540,9128179,35,6.347076355,HCM,OT,18.722,20251205
23312739,4513598,29,7.299196437,MT,OT,63.877,20251205
87259102,8340089,40,9.612345715,HN,XM,19.289,20251205
36651971,7181352,50,4.839912956,MN,OT,32.248,20251205
26541286,5497545,50,6.1569051,MB,XM,21.081,20251205
40303443,1405218,33,4.331787482,MT,OT,21.502,20251205
10074215,1664853,56,13.97394881,MN,XM,20.866,20251205
24861067,7452503,35,9.942201143,HCM,XM,42.836,20251205
63867563,1876036,29,10.07238152,MT,XM,18.491,20251205
37070137,1043950,26,9.699158751,MB,XM,13.192,20251205
41847277,2975767,28,9.911999316,MT,XM,25.222,20251205
82650657,9226795,41,7.858308765,HN,XM,27.152,20251205
21140859,6638502,36,16.13136636,HN,OT,50.849,20251205
45630266,7463524,32,4.141280461,MN,XM,24.887,20251205
26752487,6869482,30,4.861116088,HCM,XM,23.475,20251205
53456300,6089491,28,19.7212845,MT,XM,13.605,20251205
39857437,3307275,30,11.4286536,MT,XM,7.389,20251205
14160621,4860108,47,3.633701212,HCM,OT,5.049,20251205
16321003,5903260,54,11.73166752,MB,OT,46.537,20251205
86710078,9892221,55,4.516864408,HN,XM,19.136,20251205
15122188,9092846,44,19.15918923,HN,XM,30.925,20251205
80443870,7628604,34,15.84127748,MN,XM,6.997,20251205
51922928,8319558,32,28.53729419,MT,XM,12.599,20251205
38089247,8265635,45,8.611479686,HCM,XM,42.676,20251205
79868558,7009612,36,5.441700966,MB,XM,39.808,20251205
98400761,8428464,42,7.631664199,MT,XM,19.034,20251205
20838448,1659610,55,7.719462151,HN,OT,32.411,20251205
96793029,1196874,40,12.12605485,HCM,XM,61.096,20251205
94936311,4998491,59,4.002050495,MB,XM,21.578,20251205
22831415,1492159,28,9.973297257,HCM,XM,45.997,20251205
14926447,4054672,42,6.021666596,HCM,XM,32.974,20251205
74343186,2785284,41,7.737666999,MB,XM,12.4,20251205
16990161,9619138,29,19.96695775,MT,OT,36.394,20251205
64072439,6896957,45,16.50942285,MT,XM,21.312,20251205
15828071,1377728,52,14.40344866,MT,XM,41.191,20251205
72158235,6615542,58,13.74684831,MN,XM,34.125,20251205
30853446,7592196,42,8.761429059,HN,OT,8.777,20251205
18657189,3926471,21,9.760434808,HN,XM,39.346,20251205
15995367,8944790,42,4.555327755,MN,OT,11.488,20251205
26970406,9756987,45,5.395974415,HCM,XM,59.045,20251205
58667700,9826046,36,10.6540907,HCM,XM,25.044,20251205
16897479,1837959,40,5.712639521,HN,OT,39.055,20251205
82204601,5041227,34,14.11816256,MB,OT,18.885,20251205
64372077,7990480,37,9.754567493,MB,XM,32.537,20251205
36757182,4985190,47,8.61759147,HCM,OT,14.159,20251205
98793195,5327893,51,7.38283314,HCM,XM,9.579,20251205
69268533,3954991,27,12.52804251,MN,XM,25.244,20251205
70478607,4769507,33,14.03417082,HCM,OT,15.565,20251205
25655189,7250965,24,6.439566846,MB,XM,15.306,20251205
73968537,1230084,55,7.693645919,MB,OT,64.476,20251205
60327446,8194325,46,9.101823637,MB,OT,21.841,20251205
98612652,7550196,20,11.7408584,MN,XM,65.299,20251205
53019756,2247858,37,11.666553,MN,XM,20.866,20251205
71021039,7944178,35,9.501733113,MB,XM,32.27,20251205
40701602,5692615,31,14.248963,MB,XM,50.687,20251205
13616341,3870617,47,9.343696446,MB,XM,17.905,20251205
21512502,5098937,47,4.974143002,MN,XM,14.712,20251205
88030503,5652665,40,19.51503076,HN,XM,17.028,20251205
76430947,2894819,32,16.32282028,MN,XM,29.541,20251205
42821045,6457978,32,5.023080949,MN,XM,26.057,20251205
72804233,6663024,38,10.93361705,MB,XM,24.222,20251205
10392725,4308806,34,19.16088883,MT,OT,12.455,20251205
13346335,5144763,38,8.588880349,MN,XM,44.755,20251205
55651075,6540237,43,14.70816819,HCM,XM,15.75,20251205
66246772,5532221,24,17.42422362,MN,XM,18.4,20251205
94331349,4907143,31,11.43503029,HCM,XM,39.142,20251205
78369318,9605768,38,29.19821419,MN,XM,36.227,20251205
33159761,8902627,52,13.83932469,HN,XM,51.206,20251205
83362253,4416606,46,10.52355791,MT,XM,50.521,20251205
54236185,7466618,38,9.198671932,HN,XM,22.486,20251205
84342742,8291589,42,9.766544033,MB,XM,71.33,20251205
25639919,1994499,37,7.541015575,HN,OT,51.211,20251205
12360344,6326166,48,5.730723528,HN,OT,32.056,20251205
15192340,8196427,42,6.378974891,MN,XM,10.269,20251205
99179547,1516549,50,9.312306453,MN,XM,10.72,20251205
17249045,4037550,26,14.94294246,MT,OT,26.772,20251205
94541804,8180225,31,11.77346717,MN,OT,29.103,20251205
75430980,9420114,40,10.88192465,HN,XM,44.597,20251205
23143522,9931650,42,28.86885869,MT,OT,18.221,20251205
87766701,6430340,60,23.19678465,MB,XM,1.21,20251205
22978934,1383363,22,6.336445977,MN,XM,21.74,20251205
22896895,1248201,38,14.22205973,MB,XM,14.042,20251205
61796968,8300294,37,5.523149273,MN,XM,42.165,20251205
35948670,7609263,40,11.43263115,MN,XM,16.904,20251205
36174128,2744576,54,5.033128825,HCM,OT,10.927,20251205
27552651,2176609,46,7.382412317,MT,XM,8.467,20251205
64691169,2311742,24,13.66078799,MN,XM,67.298,20251205
12417019,8895406,52,7.967382795,MB,XM,15.91,20251205
32056650,7881978,52,5.830732505,MN,OT,26.516,20251205
59808822,9534971,40,7.090926825,HN,XM,8.879,20251205
53789002,2022456,23,6.238265012,MB,XM,21.449,20251205
72992994,7257301,37,12.29014415,MT,OT,50.737,20251205
29461886,9313204,42,18.24617791,MB,XM,9.958,20251205
68308972,5795854,47,9.061912378,MN,XM,20.813,20251205
78394862,7966373,22,16.7322707,MT,XM,5.428,20251205
44924818,6418566,31,7.507883669,MB,OT,40.584,20251205
33112940,1063095,48,9.50683407,MN,OT,20.891,20251205
59950921,4859696,52,24.39907236,MT,OT,56.544,20251205
62097500,3352257,42,9.149153677,HCM,XM,13.871,20251205
18468937,1752244,48,17.07411987,MN,XM,53.08,20251205
60860144,6360434,42,6.976559225,MB,XM,8.965,20251205
23887334,9359590,47,9.899791426,HCM,XM,25.726,20251205
61194337,1485074,39,6.510979191,MN,OT,3.338,20251205
93861514,3962678,42,10.33794069,MB,OT,47.943,20251205
58336501,7026758,27,11.2719381,HN,OT,18.187,20251205
78535696,3815629,44,14.59836706,MN,OT,12.633,20251205
37873377,2048576,27,7.485771987,HN,OT,23.009,20251205
93046517,2721922,44,9.197831554,MB,XM,12.541,20251205
83148226,1221809,34,18.11833513,MB,XM,21.363,20251205
92501224,9931673,41,5.46357444,MN,XM,18.291,20251205
76743684,5423457,29,2.900821978,HN,XM,57.098,20251205
68445334,9483078,33,7.212792966,MT,XM,15.982,20251205
57250150,7171001,41,13.56720903,MT,XM,27.61,20251205
93541477,4144890,45,10.42315615,HCM,XM,7.204,20251205
86337318,9481665,48,6.199623897,MN,OT,25.505,20251205
47503368,3340048,28,10.36349087,HCM,OT,28.168,20251205
17708704,2625744,24,8.324871732,MN,XM,48.045,20251205
10325462,8248324,29,4.571317483,MN,XM,58.831,20251205
31013397,5980040,28,8.435194036,MT,OT,18.828,20251205
15631400,4803490,52,14.51133175,HCM,XM,53.377,20251205
29035170,6293646,50,8.702746422,MB,OT,3.798,20251205
19853859,9710091,29,4.693094842,MN,OT,22.7,20251205
98294679,3521527,53,23.70047792,HCM,OT,32.099,20251205
18581810,9110949,50,6.085906529,HCM,XM,16.845,20251205
66420204,9197468,23,12.04941508,MB,OT,33.032,20251205
41653214,7835061,29,15.18255845,MN,XM,26.708,20251205
25679392,2414997,23,12.34744707,HN,XM,47.627,20251205
73114371,1809318,37,8.903023385,HN,XM,40.45,20251205
97349947,2083401,38,4.032572125,MN,XM,41.441,20251205
81158391,7319148,38,17.97122482,MN,XM,55.641,20251205
97771517,4599940,20,5.580591603,MB,OT,16.493,20251205
63119194,9885288,25,16.25893238,MT,XM,5.824,20251205
70621717,1056517,40,17.42716699,HCM,XM,27.679,20251205
23179255,4359632,44,5.429937902,MN,XM,15.328,20251205
86717469,3377161,20,5.389040656,MN,XM,46.638,20251205
77311143,8934120,26,8.215507281,HN,XM,14.048,20251205
32862168,2090676,47,15.83778191,MT,XM,35.214,20251205
41932172,4673276,27,7.416787119,HCM,XM,50.867,20251205
64980111,8800078,38,10.48058872,MB,XM,42.267,20251205
11169401,9741915,26,7.779925838,HCM,XM,5.073,20251205
83612153,9247059,45,14.81182909,MN,OT,18.032,20251205
35252975,6882321,20,7.279999613,MB,OT,29.409,20251205
16747971,2466523,35,6.974041783,MN,XM,17.619,20251205
39754049,1868504,46,5.967674062,MT,XM,31.396,20251205
85219175,4699585,43,5.876321027,MB,XM,10.521,20251205
34682097,5311411,34,17.02358323,MT,XM,25.059,20251205
58527161,5626422,32,8.361848561,HN,XM,3.02,20251205
83068312,1447558,36,6.215775907,MB,XM,20.04,20251205
13033993,7078302,26,4.336474013,HCM,XM,2.823,20251205
78393375,4555681,37,8.735111511,MN,XM,3.91,20251205
35982359,1978448,37,6.633709461,MN,XM,23.415,20251205
72599682,9238430,34,6.033238946,MT,XM,34.63,20251205
26928294,4211953,47,6.790494582,MN,XM,9.89,20251205
22510456,3089819,28,10.62781929,HN,XM,50.427,20251205
80946831,5431502,23,5.596335931,HCM,OT,36.004,20251205
82705051,9555109,33,8.580536731,MT,XM,19.752,20251205
98319293,8422088,39,15.57058355,HN,XM,43.81,20251205
70945835,1899307,37,7.582763103,MB,XM,21.219,20251205
51929149,7180573,37,5.874008205,MT,XM,51.747,20251205
27535391,6983303,28,16.94909383,HCM,XM,54.521,20251205
36569571,8973770,29,9.569017171,MB,XM,26.683,20251205
68328453,9691169,34,9.163848794,MN,OT,33.522,20251205
41149260,7712536,33,12.97630844,MB,XM,28.454,20251205
53516047,6887381,48,9.577057857,MT,XM,25.223,20251205
25125767,4182734,40,10.35562758,MN,OT,60.04,20251205
49541505,9091034,33,4.558956,MN,XM,19.448,20251205
31417486,9487526,48,6.572176917,MN,OT,22.616,20251205
20091084,9919273,42,25.37606828,HCM,XM,18.477,20251205
21875338,9591861,26,5.944412994,HN,XM,52.651,20251205
56647384,6776590,18,10.34928075,MT,XM,28.876,20251205
42977918,9606662,26,23.89228217,MB,OT,36.392,20251205
18993862,8040373,43,14.09727553,MT,OT,12.261,20251205
56286900,3161741,46,11.5627705,HCM,XM,7.421,20251205
24782804,1287866,23,6.697761482,HCM,XM,37.978,20251205
11389980,9826078,44,7.322340683,MB,XM,10.22,20251205
21929168,4845792,44,8.567709215,HN,XM,28.517,20251205
50367181,8861291,51,11.83602371,MB,XM,5.807,20251205
95869744,3594387,47,18.89446171,HCM,OT,36.976,20251205
31750476,4245626,50,10.60539748,HN,OT,9.128,20251205
35637821,8417667,42,7.516906717,MB,OT,42.251,20251205
31838921,5728464,42,9.528332598,MT,XM,30.842,20251205
41968388,7098201,35,12.97357061,MN,XM,11.461,20251205
74559414,3881651,45,11.8343948,HCM,XM,18.627,20251205
38987254,6529727,26,8.830513621,MB,OT,39.393,20251205
69181174,5382324,37,5.711298242,MT,XM,12.335,20251205
90842539,9384027,43,17.13458553,HN,XM,38.828,20251205
95156388,5428876,51,8.772886095,HN,XM,10.054,20251205
60666931,1799810,34,11.30525081,MT,OT,38.297,20251205
74191535,7629607,47,7.129579791,MB,XM,9.943,20251205
92724389,9584570,36,7.03894085,MN,XM,2.723,20251205
80802248,8945389,47,12.82339348,MT,XM,52.047,20251205
36993241,1906882,31,5.308850651,HCM,XM,54.328,20251205
21882557,9987034,45,5.589190356,MT,OT,8.443,20251205
20335120,4123157,37,21.26239714,HN,XM,7.635,20251205
89384689,8505686,27,15.11474938,MT,XM,39.925,20251205
60059660,6672462,37,12.31694602,MN,OT,23.519,20251205
36671146,9757347,50,5.84936672,HN,XM,33.958,20251205
41098328,4073285,29,11.16631615,HCM,XM,53.985,20251205
35351342,6470695,25,9.638322126,HN,XM,27.144,20251205
82171614,7142825,42,8.016019754,HCM,XM,23.772,20251205
65116778,2389924,23,9.561733543,HCM,XM,37.261,20251205
89148105,7978766,52,4.889708243,HCM,OT,18.622,20251205
37159534,2290510,52,3.55340596,MB,OT,6.38,20251205
52531615,8456551,47,11.60066841,MN,XM,16.388,20251205
20956125,2136566,38,10.84149215,HN,XM,14.849,20251205
97422311,2614093,53,11.34212109,HCM,XM,22.69,20251205
56067737,5453415,50,14.69316004,HCM,OT,25.64,20251205
47230006,2638690,33,12.91466528,MT,XM,14.269,20251205
34382835,1690280,51,21.00947686,MN,OT,27.563,20251205
95356494,1470826,30,18.03482059,MB,XM,25.751,20251205
54007795,3576514,36,10.29663944,MN,XM,64.942,20251205
70729451,5417666,22,10.82321828,MN,XM,24.818,20251205
13357926,1396279,39,11.18831656,HCM,XM,8.953,20251205
34833724,2237802,35,4.644475213,HN,XM,44.278,20251205
82360103,6504733,34,15.84074944,MN,XM,2.687,20251205
19129154,3867372,37,13.40002146,MN,XM,28.682,20251205
82885485,7820054,33,4.365860557,MT,XM,10.941,20251205
37787363,8563908,38,21.70109542,MB,XM,51.508,20251205
34649094,1273496,50,8.072959143,HCM,XM,24.795,20251205
60878488,9537929,28,9.39773761,HCM,OT,9.336,20251205
27542948,7152693,46,9.308150379,MB,XM,13.221,20251205
13867761,8398682,40,9.176525118,MT,XM,27.9,20251205
10400484,5302213,41,33.11305459,HN,XM,16.93,20251205
17138520,1005835,38,8.775975186,MT,XM,20.726,20251205
72650471,8967137,32,8.502531187,MT,XM,23.312,20251205
36815552,6112217,42,10.09784361,MN,XM,45.131,20251205
16459938,1334091,43,6.542979657,MN,XM,17.113,20251205
11298205,2499940,31,11.57106189,MN,XM,44.888,20251205
52937457,2854365,26,6.632640147,HN,XM,18.346,20251205
85611512,4381721,39,12.84533392,MN,XM,63.621,20251205
40482606,4981411,45,5.936426652,MN,XM,69.065,20251205
15746587,4851270,47,7.455794503,MB,XM,55.919,20251205
30527146,8813427,49,6.050371783,HCM,XM,57.617,20251205
54943069,9486465,41,7.664177052,HN,OT,46.657,20251205
26990100,7108688,36,4.092998515,HN,XM,19.087,20251205
98063058,6703647,38,2.944594172,HCM,OT,26.915,20251205
78707015,8776318,27,8.512613762,MB,XM,7.258,20251205
41012117,3408895,32,4.639412022,MT,XM,32.396,20251205
95638796,6023393,38,23.7956238,HCM,XM,43.458,20251205
39251877,6785152,36,8.356895771,HCM,XM,30.03,20251205
22616176,3569682,39,14.25171909,HCM,XM,4.478,20251205
94445543,9566788,26,11.67135123,MN,XM,24.955,20251205
96371308,3119664,28,5.878168767,HN,XM,18.277,20251205
38139127,1532432,45,8.103235887,MB,XM,18.511,20251205
63528624,3910439,30,14.4822159,HCM,OT,35.983,20251205
25596323,8343888,32,14.0179941,MB,OT,27.082,20251205
67749435,4371094,39,15.42164741,HN,OT,10.299,20251205
72110671,2952077,30,7.201997153,MN,XM,23.339,20251205
73893373,8850082,48,13.39191015,MB,XM,52.899,20251205
61186176,2377971,27,7.390128625,HCM,XM,35.435,20251205
73370699,2428841,38,16.577172,HCM,XM,28.293,20251205
59954410,9089801,31,16.32316552,MN,OT,15.02,20251205
83782998,3891945,39,5.030721007,MB,XM,42.232,20251205
26162843,1016645,34,11.47951403,MB,OT,31.656,20251205
53512178,4901677,38,5.782826107,MN,OT,8.994,20251205
47475573,7669770,49,15.12754372,MN,XM,4.196,20251205
58002272,7813042,32,5.68858819,MN,OT,38.172,20251205
22787477,1785055,32,11.75024429,HN,OT,23.759,20251205
39144429,3531865,35,14.46816322,MB,OT,24.045,20251205
95872658,6561957,51,10.34202536,MT,OT,38.47,20251205
19473183,6942053,37,15.38512261,MN,XM,57.888,20251205
67177642,6588071,49,11.57899113,MB,XM,43.344,20251205
69817616,4041146,36,21.88710868,MB,OT,34.94,20251205
52706413,8764983,49,5.76474145,HCM,XM,34.822,20251205
13024897,1702234,42,8.253254105,MT,XM,21.684,20251205
13092053,8403457,43,3.829601845,MT,OT,42.425,20251205
34807154,9458707,25,8.621747048,MN,XM,26.388,20251205
19226264,7166478,24,5.523906926,MT,OT,22.863,20251205
18480687,4865556,48,4.998598755,MN,XM,12.666,20251205
24410903,4424927,48,4.594529394,MN,XM,19.855,20251205
27165443,4921865,60,7.893516949,HN,XM,14.863,20251205
85462801,2497651,25,11.35348833,HN,XM,30.824,20251205
67485781,2998113,42,12.70001104,MN,XM,20.96,20251205
12736882,6721145,29,16.50318334,MT,XM,29.554,20251205
66562896,5951691,31,16.03365374,HCM,XM,11.641,20251205
22303789,5472727,33,5.687391581,MB,XM,47.236,20251205
47894941,5273321,41,6.898388182,MB,XM,31.141,20251205
13424094,1701480,32,11.01205112,HN,XM,24.631,20251205
18115477,8808907,38,11.09890188,MN,XM,20.183,20251205
21933559,9600056,45,19.93806582,HCM,XM,2.967,20251205
49003652,3207292,48,8.659136746,MB,OT,46.276,20251205
51677279,3829775,44,14.67870361,MN,XM,57.602,20251205
41747038,6673360,42,9.31057776,MN,XM,32.311,20251205
65815243,1019266,37,11.95867072,HCM,OT,7.663,20251205
74841323,1919037,33,12.14301065,HN,XM,23.774,20251205
75585957,9115211,43,9.889057657,HN,OT,3.384,20251205
62112394,2552833,29,6.138507568,HCM,XM,40.541,20251205
59100039,6193457,39,11.48362115,HCM,XM,2.704,20251205
54240918,8941111,28,13.79332788,MT,OT,14.914,20251205
31414124,7597545,38,10.54957903,HN,OT,10.25,20251205
53828386,3447595,29,2.512208262,HCM,XM,31.046,20251205
10908822,2373996,34,9.15485658,MB,OT,23.278,20251205
96966718,7460980,32,14.03915442,HN,OT,53.936,20251205
43308414,4641450,31,6.126872027,HCM,XM,17.776,20251205
78066479,9708230,37,17.04059125,MB,XM,31.714,20251205
96103358,6805550,18,7.361216114,MB,OT,4.04,20251205
54728159,1099266,22,8.522520933,MT,XM,1.943,20251205
87564440,3258682,45,11.08584225,MB,XM,19.447,20251205
53130034,7700089,39,6.308750381,MB,XM,10.431,20251205
21906016,7313489,31,15.77647029,MN,XM,39.321,20251205
12383119,7676789,47,18.81661313,MT,XM,19.058,20251205
22206020,3102534,32,5.769208914,MB,XM,15.973,20251205
94825832,3243654,33,9.114143823,MN,XM,53.463,20251205
52759751,2882150,31,25.77067924,HCM,XM,29.875,20251205
38725657,7262041,55,17.32741907,MN,XM,37.444,20251205
50145487,1104621,40,4.46305054,MT,XM,21.418,20251205
33034517,8328271,40,17.92329329,MT,OT,4.024,20251205
88349766,3537160,42,2,MN,XM,49.621,20251205
99946802,5392209,21,13.59771707,HN,XM,2.744,20251205
