CUSTOMER_CODE,LOAN_ID,LABEL,SCORING_DATE
60985077,4970128,1,20260106
32886277,2236707,0,20260106
18002458,1645336,0,20260106
83745500,1701667,1,20260106
17948671,4323888,0,20260106
94895039,2570127,1,20260106
72773338,2430912,1,20260106
22226673,6253759,1,20260106
80350958,1907953,1,20260106
79553972,3629229,0,20260106
97894942,2192084,1,20260106
75235564,8441640,1,20260106
65348819,8801118,1,20260106
99471328,7988180,1,20260106
32321664,4080617,0,20260106
54027064,4469908,1,20260106
25813714,9719969,1,20260106
61956918,1033884,0,20260106
91359229,9592545,0,20260106
51189823,9648779,0,20260106
92435043,4468193,1,20260106
39677651,4171903,1,20260106
95996435,3937325,0,20260106
80035133,4922759,0,20260106
11003338,6830883,1,20260106
77727278,6600470,0,20260106
26844936,4948364,0,20260106
81783786,9897042,1,20260106
13799229,8010152,1,20260106
95597059,5586359,1,20260106
55046492,6440035,1,20260106
47571843,6945890,0,20260106
93413803,3403469,1,20260106
74069194,5625509,1,20260106
92581209,5964451,1,20260106
83465459,6512493,1,20260106
29604636,7471068,0,20260106
54176461,4721265,1,20260106
70563060,7150053,1,20260106
34806191,2703695,0,20260106
53991795,3822750,1,20260106
17771380,9001065,0,20260106
93461858,8568537,0,20260106
87997378,2520476,0,20260106
51813190,3815858,0,20260106
86899157,4128393,1,20260106
28834237,5544383,0,20260106
45923234,6347004,1,20260106
75771131,2275607,1,20260106
58074756,7397756,0,20260106
82526489,1694339,0,20260106
85285181,4733669,0,20260106
10151587,6628876,1,20260106
48658308,4549708,0,20260106
27729077,4000098,1,20260106
91752104,4695778,0,20260106
53831651,5305017,0,20260106
47660632,4252496,0,20260106
51372475,8332273,1,20260106
24574004,1016844,0,20260106
59857466,7149816,1,20260106
81519403,1170889,1,20260106
73226160,4860928,1,20260106
64181616,5397640,1,20260106
36820028,5016303,0,20260106
54637993,6654414,1,20260106
52710376,4706610,1,20260106
77691488,1906898,0,20260106
43732189,9891307,1,20260106
77320806,9518349,0,20260106
40593845,7518494,1,20260106
52511498,6548849,1,20260106
36817988,4131858,1,20260106
47417860,4527201,0,20260106
71526795,2996782,0,20260106
81891189,8618385,1,20260106
35603776,6664402,0,20260106
65735001,1007659,1,20260106
92872925,2085474,0,20260106
91811470,6300157,1,20260106
41046160,2259293,1,20260106
67957602,8669576,1,20260106
69572217,9049469,1,20260106
88718622,3782296,1,20260106
64232570,6817246,1,20260106
35972728,1682277,0,20260106
24489741,5851391,1,20260106
74731458,8021367,1,20260106
12077740,5903169,1,20260106
78102063,5023324,1,20260106
51473645,4702889,0,20260106
83487788,1213177,0,20260106
78223659,7377136,1,20260106
60498842,5136434,0,20260106
77999239,7284596,0,20260106
67667850,4899253,1,20260106
61237081,7317264,1,20260106
17260974,3217332,1,20260106
79527304,1477886,1,20260106
19781482,8566609,1,20260106
89319481,5072144,0,20260106
67612016,4008772,1,20260106
65745805,3914346,0,20260106
30722017,8916283,1,20260106
25778068,9433139,1,20260106
93280143,6376507,1,20260106
12109243,7413876,1,20260106
89388500,5846944,0,20260106
71712534,4954706,0,20260106
30926289,9091279,1,20260106
17880235,8802617,1,20260106
32827661,8808399,0,20260106
50476255,2108438,1,20260106
71805216,3023539,1,20260106
76921995,9738283,1,20260106
44147771,4543872,1,20260106
94217293,4911122,1,20260106
29033026,2143490,0,20260106
10193565,9240804,0,20260106
95335118,6686801,0,20260106
92669582,5141691,1,20260106
90004149,8604105,1,20260106
42230055,5458148,1,20260106
83513410,1577080,0,20260106
30639774,2816253,1,20260106
79438185,8621306,1,20260106
50038480,2566502,1,20260106
19670427,9889324,0,20260106
14374749,8160562,1,20260106
56091586,2997387,0,20260106
99311751,9212161,1,20260106
30343569,3781130,0,20260106
45248832,2641434,1,20260106
55255586,5256140,1,20260106
21754026,7361324,1,20260106
60330678,9151632,1,20260106
99524321,7548937,0,20260106
76946509,1132107,1,20260106
61668483,2373986,1,20260106
12495533,8502232,0,20260106
76330363,5074358,0,20260106
63197472,5398425,1,20260106
19102982,6384486,1,20260106
19052240,8100016,0,20260106
22021374,3579722,1,20260106
62049342,5868731,1,20260106
70820660,5363086,1,20260106
40901329,8892070,1,20260106
65650346,4049267,1,20260106
64785178,4092518,0,20260106
95063844,6937055,1,20260106
91301965,8544262,0,20260106
47995866,3365453,1,20260106
86080514,6353631,0,20260106
88211152,4129514,1,20260106
34679273,2454545,1,20260106
92607133,6903619,1,20260106
14684443,2423173,0,20260106
86525713,4212463,1,20260106
27399743,4326855,1,20260106
72034905,7837577,1,20260106
70756355,9196304,1,20260106
40480410,4935605,1,20260106
10290895,5977143,0,20260106
51730107,5926052,1,20260106
58280492,3276759,1,20260106
57177187,5364702,1,20260106
12821867,6213976,0,20260106
62420312,9885299,1,20260106
66808601,8190824,1,20260106
36519484,7941320,1,20260106
42591905,1811570,1,20260106
23819269,4280511,1,20260106
87823359,9068841,0,20260106
33682969,5320619,1,20260106
68825873,1754618,1,20260106
14113480,3460110,0,20260106
58838805,6025819,0,20260106
54939602,8569938,1,20260106
98183907,2645998,1,20260106
53861770,4871982,1,20260106
52977952,7467625,1,20260106
21457483,5375297,1,20260106
25079279,9642737,1,20260106
42982635,7545050,1,20260106
47602410,4757335,1,20260106
68361749,7000185,1,20260106
81147036,8887985,1,20260106
21413360,4708906,0,20260106
38763805,7638174,1,20260106
69909737,5047568,1,20260106
49967987,6018118,1,20260106
22170955,7965996,1,20260106
64739386,1467726,0,20260106
50327565,1150201,1,20260106
26565806,3846392,1,20260106
22012824,4234710,0,20260106
98806788,7603453,1,20260106
18757293,4939775,0,20260106
36456971,2118720,0,20260106
89331301,5016742,1,20260106
25535172,2288173,1,20260106
19728006,9226493,0,20260106
44527804,9883748,0,20260106
87075959,3376919,0,20260106
15632155,8000672,1,20260106
70403442,3436040,1,20260106
84488106,2446689,0,20260106
65163166,7978861,1,20260106
71790913,2460854,1,20260106
60472251,1966932,0,20260106
96323056,9295624,0,20260106
90129870,5622319,1,20260106
51148885,8311296,0,20260106
14045177,5547794,1,20260106
99461446,6966858,1,20260106
66491389,3930011,0,20260106
91157173,8477930,1,20260106
53740731,5325158,1,20260106
42619299,9812556,1,20260106
77892397,5999326,0,20260106
62603817,2688436,0,20260106
29743029,8409119,1,20260106
20734453,7052903,1,20260106
37831465,6110635,1,20260106
92001088,7070820,0,20260106
52068276,4246052,0,20260106
15667717,6989682,0,20260106
55425440,1713481,1,20260106
17384274,3606944,1,20260106
72929544,9301866,0,20260106
82060129,4054187,1,20260106
33386353,5567852,0,20260106
88267146,7311811,1,20260106
77533240,3228349,1,20260106
30402821,4724075,1,20260106
20483732,4974584,0,20260106
89506945,1089549,1,20260106
29481000,5988460,1,20260106
63975796,6109421,1,20260106
57596691,4843184,1,20260106
33309168,8348903,1,20260106
37249354,1540915,0,20260106
51552161,3340570,1,20260106
94995061,7183183,0,20260106
88503446,9530776,1,20260106
32999298,4265278,0,20260106
29783891,7630590,0,20260106
53669774,8862133,1,20260106
61513835,3779960,0,20260106
14294880,9822054,1,20260106
81886332,5100340,1,20260106
27454897,3922416,1,20260106
51569506,5205574,0,20260106
70135479,1943657,1,20260106
12556962,8746562,1,20260106
21354893,9667786,1,20260106
93726318,8658400,1,20260106
28306096,8988311,1,20260106
39648887,6691310,1,20260106
67619678,1777602,1,20260106
77002220,5539818,1,20260106
33838663,1529619,0,20260106
22535112,4132294,1,20260106
22487915,6998365,1,20260106
27892971,9811885,0,20260106
35488962,5054175,1,20260106
35234534,5095868,0,20260106
26322970,5231901,0,20260106
13073210,3595867,1,20260106
85288923,1300436,0,20260106
12686537,5963496,1,20260106
56714840,4102839,0,20260106
74061387,8223682,0,20260106
66278903,3477843,1,20260106
76038173,3346022,1,20260106
91256805,4240185,0,20260106
26037894,7346611,1,20260106
50914000,2284271,1,20260106
55894872,4111779,0,20260106
17409937,7084091,0,20260106
59491587,9257283,1,20260106
15111973,8173520,1,20260106
24749623,7219895,1,20260106
67281610,8598827,1,20260106
36255675,9058189,1,20260106
65996193,7096480,1,20260106
20525220,8953283,1,20260106
72092840,1239875,1,20260106
34966859,7902797,1,20260106
64619442,7507026,1,20260106
33330079,3075452,1,20260106
90772958,9842000,0,20260106
53674539,7500378,0,20260106
50439669,3723914,1,20260106
85689936,5212316,0,20260106
28133797,3702581,0,20260106
65825537,5847284,1,20260106
63084314,6061532,1,20260106
98941792,3559904,1,20260106
41790544,4042288,1,20260106
92661219,7735550,1,20260106
67489535,1619085,1,20260106
79203310,9453488,0,20260106
25071297,6247551,0,20260106
38527319,3674189,1,20260106
46275325,6440060,1,20260106
58451795,2424775,1,20260106
33142725,1768627,1,20260106
22318762,5546150,0,20260106
80581458,7007007,1,20260106
93827293,4005555,0,20260106
42715678,8790049,1,20260106
83033405,9343765,1,20260106
75315365,6803703,1,20260106
47230788,9454606,0,20260106
41544810,3378778,1,20260106
68581810,3824399,1,20260106
80197090,1041351,1,20260106
54208740,2180435,0,20260106
79417036,4040621,0,20260106
92846812,7791103,0,20260106
78186041,3183585,0,20260106
27478739,2419506,1,20260106
64808324,1998657,0,20260106
81900882,4986355,0,20260106
29219226,4886728,1,20260106
56485779,5166872,0,20260106
75447421,1931254,1,20260106
67417100,9212456,1,20260106
78644743,5872118,1,20260106
49866198,9409197,1,20260106
83292242,6287178,0,20260106
18348495,6314407,1,20260106
34525710,1396975,1,20260106
63809604,8422707,1,20260106
48656114,4699693,1,20260106
25871927,4947832,1,20260106
86778416,8037961,1,20260106
59847313,9821148,1,20260106
77063663,4762299,1,20260106
98718321,1691669,1,20260106
55775481,9237799,1,20260106
18055485,7445175,0,20260106
48326532,5115596,1,20260106
16645208,4641638,1,20260106
57536083,1253736,1,20260106
27118943,1670158,1,20260106
71330933,8246223,1,20260106
87487863,5954393,1,20260106
12703618,5727251,0,20260106
96880720,7528840,0,20260106
54437913,3143375,0,20260106
99679560,1034187,1,20260106
58280951,9216080,1,20260106
53122031,3327101,1,20260106
87848774,3343131,1,20260106
38191078,4430018,1,20260106
33045559,5630201,1,20260106
42804333,2894466,1,20260106
54057065,2182138,0,20260106
67933470,6661433,0,20260106
67824932,5493261,1,20260106
16345243,6165483,0,20260106
62443087,4546391,1,20260106
50311186,7105409,0,20260106
85583611,6298726,1,20260106
77258470,4446360,0,20260106
86970128,4393943,1,20260106
41110674,9650242,0,20260106
46187766,1572044,1,20260106
20776733,3683091,0,20260106
62905331,2071780,0,20260106
77915206,8564836,0,20260106
95810202,1246547,0,20260106
47323129,8252588,1,20260106
78345159,4985656,0,20260106
49719110,8799252,1,20260106
90498221,2517760,1,20260106
53314930,9926126,1,20260106
57060144,9164467,1,20260106
83724031,4952658,0,20260106
74606321,1013820,1,20260106
12324469,2792160,0,20260106
46521710,6344736,0,20260106
71980306,4840365,1,20260106
15416583,6808846,0,20260106
23670937,4609794,1,20260106
80326574,7558103,1,20260106
36138812,6682936,1,20260106
80286112,4052021,0,20260106
95105060,4061301,1,20260106
53573535,5892332,1,20260106
62993777,1254783,1,20260106
75984112,8877704,1,20260106
27579429,6456694,0,20260106
83997614,7096810,1,20260106
62553919,3990399,1,20260106
85345120,1240905,1,20260106
75929771,6658747,1,20260106
80609820,5133502,0,20260106
78705396,8900287,0,20260106
74534600,4101259,1,20260106
31888745,6526553,1,20260106
55962584,5335627,1,20260106
28429469,3583384,1,20260106
40425871,8960074,1,20260106
42343885,7508572,1,20260106
39385873,8325773,1,20260106
27929537,1052744,0,20260106
86407626,3783387,1,20260106
40611831,5664191,1,20260106
61234243,4189963,1,20260106
79711075,3995172,1,20260106
55956521,6453745,1,20260106
80496993,8540197,1,20260106
33629852,6336315,1,20260106
75429977,1612242,0,20260106
81878187,8633243,1,20260106
35817371,8470393,0,20260106
40829218,5687765,1,20260106
67898351,6620904,0,20260106
89030406,3773568,1,20260106
76662921,1848938,0,20260106
91857903,3134138,1,20260106
38685361,2497087,1,20260106
34469482,8075705,0,20260106
11848618,8646130,0,20260106
62499053,2979887,1,20260106
57357941,6515744,1,20260106
30130917,9410249,1,20260106
88848839,4203815,0,20260106
99186118,4149340,1,20260106
77379728,5042129,1,20260106
44736666,1136213,1,20260106
12381519,2788542,1,20260106
27930797,9519940,1,20260106
22210946,3774652,1,20260106
46149098,6327906,1,20260106
95511406,2657144,1,20260106
19557575,8020065,1,20260106
55950943,5265679,1,20260106
67982039,6838743,1,20260106
26078800,1887984,1,20260106
98924888,7604267,1,20260106
78978512,6069757,1,20260106
19808870,8308186,1,20260106
94541163,4896503,1,20260106
24152909,4344402,0,20260106
64849418,4344742,1,20260106
49996336,4027237,1,20260106
58940450,1980031,0,20260106
37863553,7904582,1,20260106
30323573,9838569,0,20260106
11714439,3047722,1,20260106
16917362,6419581,0,20260106
39740831,7388799,1,20260106
77006060,8802478,0,20260106
42002583,8393504,0,20260106
79168881,4970278,1,20260106
61941334,6334638,1,20260106
75630313,5164460,1,20260106
58736631,7185037,1,20260106
41905584,5568907,0,20260106
62751758,5232072,1,20260106
68504908,1019560,0,20260106
42502546,5024358,1,20260106
87847898,4970474,0,20260106
65169675,7632932,1,20260106
79447043,4437034,0,20260106
42193717,5904844,1,20260106
40571953,4958882,0,20260106
81004782,9605213,1,20260106
40475551,9963989,1,20260106
54777769,6358932,0,20260106
79194212,1165530,0,20260106
35039008,9675566,1,20260106
52513968,8088252,1,20260106
90559026,9299599,1,20260106
23569649,7193291,0,20260106
24209275,7645621,1,20260106
57847719,9924177,1,20260106
24471451,5133749,1,20260106
18681916,2163537,1,20260106
40790843,7319816,1,20260106
91617809,1673634,0,20260106
86904374,8805965,1,20260106
73924443,5250646,0,20260106
15734726,3601325,1,20260106
16667494,7424375,1,20260106
68735542,1051844,1,20260106
96424981,4565192,1,20260106
48009149,2777367,1,20260106
17412866,7302727,1,20260106
28273684,2529540,0,20260106
46661227,6829434,1,20260106
39616294,3566796,0,20260106
40321903,7080815,0,20260106
36704310,5417244,1,20260106
21248074,6661945,1,20260106
33339351,9712323,1,20260106
29422904,3292130,1,20260106
70719235,7421084,1,20260106
92895559,6992500,1,20260106
51551247,5023749,1,20260106
19453891,3041654,1,20260106
80437112,2435432,0,20260106
92440162,2460365,1,20260106
74687262,1479272,1,20260106
64476194,1331616,1,20260106
19811745,8295870,0,20260106
33224361,2583806,1,20260106
13493450,8968083,1,20260106
37462481,7451936,1,20260106
65672337,7341614,0,20260106
92898084,3207130,1,20260106
74110110,8097844,1,20260106
14423836,1747431,0,20260106
19208865,1997562,0,20260106
54752002,6123836,1,20260106
81020165,7258636,0,20260106
96977809,7965319,1,20260106
15976579,3001766,0,20260106
18886815,5497046,1,20260106
51437955,8084057,1,20260106
25121764,3353172,1,20260106
68216322,3255118,1,20260106
22637717,1025566,0,20260106
44979264,8816987,1,20260106
59016910,2349860,0,20260106
24644192,3789140,1,20260106
53156874,8974550,0,20260106
16971956,2933768,1,20260106
12032424,6296749,1,20260106
78279152,6803944,1,20260106
66637776,2692550,0,20260106
65545192,8784181,1,20260106
73082232,8322335,0,20260106
46570986,2755635,0,20260106
65759865,3162294,1,20260106
97293138,1946218,1,20260106
78244742,6647371,0,20260106
29235871,3363296,0,20260106
18630864,4025711,0,20260106
91478874,8443711,0,20260106
52084310,3320907,1,20260106
91069562,6003528,1,20260106
86228015,4496025,1,20260106
25320497,9969021,1,20260106
86627500,7216113,1,20260106
88664570,2074272,1,20260106
47638405,7661534,0,20260106
30399333,3723842,0,20260106
27397284,7665566,1,20260106
59246476,2380098,1,20260106
76011049,1231683,1,20260106
32276246,7227734,0,20260106
75239273,5305663,1,20260106
74646811,6433363,1,20260106
53225866,1511502,1,20260106
19906458,2921972,1,20260106
15614475,4589603,0,20260106
42274394,5276722,0,20260106
68776766,6028187,1,20260106
27083965,1476276,0,20260106
95782869,6385674,1,20260106
51322369,6943688,1,20260106
18463268,3550389,1,20260106
94668180,6045108,1,20260106
76484831,9422421,0,20260106
43571139,8833748,1,20260106
24229348,7686606,1,20260106
10265411,5658396,1,20260106
59195508,8946899,0,20260106
33116182,2622117,1,20260106
61550136,8256046,1,20260106
61353193,2193877,1,20260106
65988874,7431045,1,20260106
26869323,8259289,0,20260106
82882125,3626571,1,20260106
80829196,5482948,1,20260106
97214580,1098728,0,20260106
57627343,6969596,1,20260106
58441809,2295199,0,20260106
97849959,5584480,0,20260106
47299573,5943680,1,20260106
17507598,3415232,1,20260106
92071334,8409079,0,20260106
73640194,2787405,0,20260106
72189850,6098972,1,20260106
44636822,9571619,0,20260106
94902460,1998431,1,20260106
42979509,3744979,0,20260106
16450612,3011248,1,20260106
33236898,9857292,0,20260106
49098511,2070597,1,20260106
98704533,5714182,1,20260106
58960637,3092454,1,20260106
30591392,6194730,1,20260106
95341344,9116027,1,20260106
48735249,1483075,1,20260106
35546100,8369703,0,20260106
53186884,6896072,1,20260106
45965430,6527043,1,20260106
73103547,3561934,1,20260106
66767336,8330698,1,20260106
66469665,7600141,1,20260106
48647486,3558131,1,20260106
34884113,6271253,1,20260106
46105523,7187858,1,20260106
37830507,3392392,0,20260106
94454792,8179722,1,20260106
93827154,3596895,1,20260106
73607785,9285647,1,20260106
33358207,9321592,1,20260106
90354178,5993974,1,20260106
17606102,1159354,0,20260106
37897472,9981361,0,20260106
54458551,2590913,0,20260106
16321637,4058911,1,20260106
25889634,6234179,1,20260106
48163926,5073122,0,20260106
16479498,7451663,0,20260106
96236321,4449178,0,20260106
51869948,6757132,1,20260106
25856320,7745988,0,20260106
67299821,3726660,0,20260106
85305205,5438503,1,20260106
28354968,7734896,1,20260106
57265928,2997154,1,20260106
44832544,5881658,0,20260106
69437657,4323953,0,20260106
65008800,7256174,1,20260106
67149868,3386637,1,20260106
76614359,4094322,1,20260106
88293751,2804742,0,20260106
13897693,3733592,1,20260106
11060192,9835753,1,20260106
85132904,4303693,0,20260106
67064926,4513837,1,20260106
35470405,8402078,1,20260106
36577789,6656730,0,20260106
34341380,2511234,0,20260106
41300090,2826447,0,20260106
40746595,5368162,1,20260106
65736755,8569295,0,20260106
34285997,1481382,1,20260106
49200090,9739975,0,20260106
46959572,9379257,0,20260106
28143454,5907439,0,20260106
53887655,9183140,1,20260106
82813045,9614977,1,20260106
13807215,7000067,1,20260106
72441792,2645337,1,20260106
37703994,2375228,1,20260106
93702782,4435265,1,20260106
69211022,6650355,0,20260106
29219390,3191592,1,20260106
46600006,3809291,0,20260106
38365323,6737669,0,20260106
73158689,3422110,0,20260106
78648383,9687349,1,20260106
39681693,1759821,0,20260106
90880369,5700303,0,20260106
83812047,6452829,1,20260106
63597706,2509591,1,20260106
24800851,6547316,1,20260106
89683979,8143849,1,20260106
98411238,3616411,1,20260106
48740626,8385070,1,20260106
39259403,1301997,1,20260106
80612288,7009714,1,20260106
95179346,9301946,1,20260106
25267066,8815317,1,20260106
73183003,3321059,0,20260106
73570852,3562044,1,20260106
18741688,6017624,1,20260106
88104096,7412754,0,20260106
15096081,3497102,1,20260106
80820579,1777673,1,20260106
76114732,9904091,1,20260106
89326283,9019326,1,20260106
11832093,3079129,1,20260106
81097596,9249403,0,20260106
15793726,2219509,1,20260106
15297143,6234776,0,20260106
99537007,3712881,1,20260106
26796637,9391369,1,20260106
65810256,8147887,0,20260106
25111642,8897209,1,20260106
55480177,4244721,0,20260106
13125856,4978862,1,20260106
97364401,6860604,1,20260106
24235074,4915996,1,20260106
65717588,7482441,0,20260106
68766186,1213497,1,20260106
47306140,7561972,1,20260106
11787384,2403019,1,20260106
64587379,8073836,0,20260106
87517496,9485941,1,20260106
16505258,7434062,1,20260106
81682371,9354278,1,20260106
42007964,4131393,1,20260106
70044440,9064920,0,20260106
23199406,6586249,0,20260106
41355127,9452578,0,20260106
62924263,5254025,0,20260106
51577770,8619904,0,20260106
38019307,6507225,1,20260106
22237221,3457830,1,20260106
14639441,6111158,1,20260106
39887996,6025393,1,20260107
32847152,1021461,1,20260107
90472497,5105605,1,20260107
36779399,5094191,0,20260107
11081879,9167697,0,20260107
96595075,3041833,1,20260107
79959898,1381705,0,20260107
68065247,2392974,1,20260107
77380214,5493502,1,20260107
62242106,3046559,1,20260107
88035822,2676941,1,20260107
45167470,9589508,0,20260107
74041879,4407686,1,20260107
94658481,2354462,1,20260107
94461729,4924607,1,20260107
63147174,3113172,1,20260107
29214618,8778732,0,20260107
82767750,1054742,0,20260107
95391651,6812915,0,20260107
32005523,9113448,1,20260107
34309232,6339563,1,20260107
72756377,2787092,0,20260107
37193252,6463162,1,20260107
37237036,6754307,1,20260107
70105558,7801710,0,20260107
93856900,5264967,0,20260107
64798583,2081610,1,20260107
65059633,3829933,1,20260107
12070632,4365182,1,20260107
77861409,2288365,1,20260107
36124803,8052295,1,20260107
70653680,7928441,0,20260107
43524348,5027815,0,20260107
70265986,9268142,1,20260107
84890693,3996927,1,20260107
40478498,6225218,1,20260107
11211486,8729355,1,20260107
66612080,1248976,1,20260107
39543428,2522107,1,20260107
53690279,5949217,1,20260107
68335295,6692366,0,20260107
12260816,3556181,1,20260107
28770754,9594114,1,20260107
52044894,7542849,0,20260107
86435286,8219175,0,20260107
90810271,1704703,1,20260107
96228862,4259469,1,20260107
34724498,8405833,0,20260107
50997727,6618525,1,20260107
34069549,5849079,1,20260107
32602576,1445174,0,20260107
95617569,3157699,1,20260107
72561204,9123239,1,20260107
93949291,2488762,1,20260107
10705164,1740602,1,20260107
96962608,9390613,1,20260107
26683271,1240995,0,20260107
22669315,5624770,1,20260107
86688850,7606670,1,20260107
16430982,7419616,1,20260107
75401877,9498261,0,20260107
70615462,2915346,0,20260107
41323501,7915634,0,20260107
21724625,7436496,0,20260107
38767778,8058024,0,20260107
72698046,3130487,0,20260107
95020788,4903414,1,20260107
24036765,4731978,1,20260107
42471030,2694374,1,20260107
65880004,6914188,1,20260107
56567446,3936169,1,20260107
77562459,5144161,0,20260107
11370950,8581457,1,20260107
41678416,7731544,1,20260107
17430650,1779716,1,20260107
97079444,8057002,0,20260107
20962291,2486210,0,20260107
35511408,1816008,1,20260107
10447245,2086798,0,20260107
43294465,2149739,1,20260107
24877186,6544441,1,20260107
29826983,8330797,0,20260107
10498356,2681079,0,20260107
41216494,8490565,0,20260107
63535260,6676522,1,20260107
62005117,7433755,1,20260107
63524614,3688067,0,20260107
97868011,6535446,1,20260107
82319084,3256569,1,20260107
19164889,6514829,0,20260107
92199307,1549205,1,20260107
12658969,5824361,1,20260107
88586580,7866439,1,20260107
57989446,3419065,0,20260107
37582248,5848801,0,20260107
21959353,4004378,1,20260107
61742263,1137318,1,20260107
86428106,1172310,1,20260107
38217007,2251022,1,20260107
90366501,2808401,1,20260107
69171370,6118087,1,20260107
39965154,7918931,1,20260107
36256021,8355747,0,20260107
18442852,6983981,0,20260107
89180876,6403316,1,20260107
90310423,3524138,0,20260107
35062237,4264887,1,20260107
15803228,8993633,1,20260107
92048327,1266167,0,20260107
17207460,1400408,0,20260107
98402330,6728952,1,20260107
38008199,9610530,1,20260107
47638831,5133791,1,20260107
29927032,8950515,0,20260107
48477855,5982181,1,20260107
44499825,1247831,1,20260107
41978692,3973252,1,20260107
70726604,2690165,0,20260107
39371048,9813206,1,20260107
38960950,4285453,0,20260107
10198828,8236682,1,20260107
31621574,1687949,0,20260107
42375786,6965398,1,20260107
89694572,2025001,1,20260107
68643858,1005066,0,20260107
40213409,7208673,0,20260107
24915865,3228296,1,20260107
52317911,1258194,1,20260107
79935791,3216513,1,20260107
32617843,1956872,1,20260107
24390448,9938211,0,20260107
29625610,7289889,0,20260107
85974328,6127566,1,20260107
26927842,5907603,1,20260107
77030171,4043806,1,20260107
62257637,2621256,1,20260107
21019241,5626395,1,20260107
93577000,1930797,1,20260107
83644932,9634427,1,20260107
85968585,7195166,0,20260107
47751289,5925365,0,20260107
38038847,5545293,1,20260107
25308955,6493510,1,20260107
77122253,7808217,0,20260107
35020889,4416750,1,20260107
87017418,5036963,1,20260107
11040095,5554267,1,20260107
75311218,8208215,1,20260107
72683802,8237193,1,20260107
29576054,1101329,0,20260107
22167288,8382668,1,20260107
32996650,9737291,0,20260107
22113589,8206814,1,20260107
95332600,6707915,1,20260107
66580854,2698568,0,20260107
19698694,2134035,0,20260107
72197449,6222057,0,20260107
86497896,3027798,0,20260107
18637101,3776312,1,20260107
37374546,4543319,0,20260107
35763902,1839959,1,20260107
29067034,9157140,0,20260107
67703913,2386964,0,20260107
26108126,4426068,0,20260107
51236246,8195688,1,20260107
81220592,5823073,0,20260107
19526628,7249238,1,20260107
54306729,4763716,0,20260107
36871880,7072482,0,20260107
64191729,7243331,1,20260107
96971945,5718287,0,20260107
62314651,3309766,0,20260107
29145992,2279170,1,20260107
99350791,8001420,0,20260107
92358236,9712024,1,20260107
42294900,1102141,1,20260107
44496636,9111998,1,20260107
23764042,5392369,1,20260107
58961536,1443040,0,20260107
42256092,3378770,1,20260107
47309908,1566318,1,20260107
21135186,4343050,1,20260107
48245782,4926059,0,20260107
80069517,7941929,0,20260107
50645073,6254024,1,20260107
14452696,1410990,1,20260107
68940194,8658467,1,20260107
84348616,6162164,1,20260107
87926896,4702089,1,20260107
44472812,7574559,0,20260107
42371327,3067989,1,20260107
42832594,9380963,0,20260107
31576461,3787478,0,20260107
14876443,1202961,0,20260107
96942622,6603919,0,20260107
26983641,1976803,0,20260107
82422226,6290618,1,20260107
80600644,7903758,1,20260107
61630794,1777063,1,20260107
67400226,3209233,1,20260107
99236141,4763114,1,20260107
47386095,8141048,0,20260107
97345823,7399521,1,20260107
82480483,5288657,1,20260107
48167823,1038302,1,20260107
57038296,8813855,1,20260107
61191158,1375686,1,20260107
82730504,6191075,0,20260107
72772437,4106130,1,20260107
39930701,8273815,1,20260107
19765119,7563800,0,20260107
76400146,3456386,1,20260107
50105670,5553160,1,20260107
67598109,5849945,1,20260107
60629718,8561173,1,20260107
95798038,9985012,1,20260107
28448877,3760316,1,20260107
67933152,9632865,0,20260107
50264918,8285798,1,20260107
82507175,4865623,1,20260107
88428911,1616531,0,20260107
95969630,5487995,0,20260107
61851089,4390954,1,20260107
65806983,2363584,1,20260107
68434775,8513931,0,20260107
99148965,8525517,1,20260107
23561891,5955436,1,20260107
84117873,2423583,1,20260107
97680099,1827123,1,20260107
65786600,6006096,1,20260107
72421610,1276766,1,20260107
99878550,1255616,1,20260107
76488629,8073334,1,20260107
78563104,6119187,1,20260107
83677768,6750737,1,20260107
79019004,6170237,0,20260107
69087725,1218011,1,20260107
57214224,1981036,1,20260107
11374431,5881411,1,20260107
28606321,3937518,1,20260107
20159537,2686567,1,20260107
12683832,8529932,1,20260107
38892224,7019131,1,20260107
37814841,8945222,1,20260107
25428706,3675339,1,20260107
25992586,9123667,1,20260107
14730361,3933107,0,20260107
57853579,9162228,0,20260107
18123508,4978202,1,20260107
47523633,8775674,0,20260107
81800176,2520064,1,20260107
58269400,9060047,0,20260107
41927185,7887394,1,20260107
95036827,1927146,1,20260107
38804954,5802637,0,20260107
73727129,7927232,1,20260107
44256636,7496366,0,20260107
63079781,3143401,1,20260107
23067814,3213318,0,20260107
94637672,4035196,1,20260107
74968892,3126543,0,20260107
24301698,6816669,1,20260107
23456743,9981525,0,20260107
33261707,2743064,1,20260107
91274207,9560861,1,20260107
38674960,9423723,0,20260107
13306427,6250702,0,20260107
33059355,3318484,1,20260107
64444649,8735487,0,20260107
53248381,3158130,1,20260107
36315444,8228456,1,20260107
30240622,9838897,1,20260107
64670693,7796122,1,20260107
76497998,8659422,1,20260107
55209599,9854060,1,20260107
55018009,1206192,0,20260107
45170052,1236747,0,20260107
46679884,6774420,0,20260107
76818054,3380936,0,20260107
36924773,4217761,1,20260107
12906050,2778007,0,20260107
84725967,8829271,0,20260107
68619631,7062747,1,20260107
64499196,1366666,0,20260107
55392914,6296218,0,20260107
29921402,5775660,0,20260107
